,symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count
110,NULSBTC,0.00000051,5.204,0.00001004,0.00000975,0.00001031,216.00000000,0.00001029,1619.00000000,0.00001036,208.00000000,0.00000980,0.00001042,0.00000974,238021.00000000,2.39075650,1674323698823,1674410098823,14527365,14528075,711
111,NULSETH,0.00000000,0.000,0.00000000,0.00051926,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
112,RDNBTC,0.00000000,0.000,0.00000000,0.00000447,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
113,RDNETH,0.00000000,0.000,0.00000000,0.00071530,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
114,RDNBNB,0.00000000,0.000,0.00000000,0.00623000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
115,XMRBTC,0.00040300,5.378,0.00771020,0.00748900,0.00789700,0.49800000,0.00789700,6.09000000,0.00789800,3.96100000,0.00749400,0.00791700,0.00747100,25671.89200000,197.93537910,1674323697929,1674410097929,46091213,46101297,10085
116,XMRETH,0.00390000,3.705,0.10702468,0.10516000,0.10916000,0.50100000,0.10911000,2.76300000,0.10925000,2.76100000,0.10526000,0.11033000,0.10438000,3969.25100000,424.80780997,1674323698760,1674410098760,5514617,5517449,2833
117,DLTBNB,0.00000000,0.000,0.00000000,0.00240000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
118,WTCBNB,0.00000000,0.000,0.00000000,0.00180500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
119,DLTBTC,0.00000000,0.000,0.00000000,0.00000071,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
120,DLTETH,0.00000000,0.000,0.00000000,0.00016807,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
121,AMBBTC,0.00000003,4.286,0.00000073,0.00000069,0.00000073,6121.00000000,0.00000073,1709546.00000000,0.00000074,652674.00000000,0.00000070,0.00000075,0.00000069,16201615.00000000,11.80884342,1674323697755,1674410097755,11702931,11704531,1601
122,AMBETH,0.00000000,0.000,0.00000000,0.00004100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
123,AMBBNB,0.00000000,0.000,0.00000000,0.00068500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
124,BCCETH,0.00000000,0.000,0.00000000,2.47246000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
125,BCCUSDT,0.00000000,0.000,0.00000000,448.70000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
126,BCCBNB,0.00000000,0.000,0.00000000,54.29000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
127,BATBTC,0.00000032,2.999,0.00001087,0.00001065,0.00001099,507.00000000,0.00001098,2205.00000000,0.00001102,220.00000000,0.00001067,0.00001104,0.00001065,381753.00000000,4.14932858,1674323695480,1674410095480,28897498,28898615,1118
128,BATETH,0.00000130,0.865,0.00015263,0.00014960,0.00015160,102.00000000,0.00015160,1686.00000000,0.00015220,1985.00000000,0.00015030,0.00015400,0.00014960,51710.00000000,7.89235000,1674323696367,1674410096367,5267940,5268105,166
129,BATBNB,0.00000000,0.000,0.00000000,0.00183100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
130,BCPTBTC,0.00000000,0.000,0.00000000,0.00000048,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
131,BCPTETH,0.00000000,0.000,0.00000000,0.00008181,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
132,BCPTBNB,0.00000000,0.000,0.00000000,0.00116200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
133,ARNBTC,0.00000000,0.000,0.00000000,0.00000761,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
134,ARNETH,0.00000000,0.000,0.00000000,0.00029362,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
135,GVTBTC,0.00000000,0.000,0.00000000,0.00001792,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
136,GVTETH,0.00000000,0.000,0.00000000,0.00384600,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
137,CDTBTC,0.00000000,0.000,0.00000000,0.00000317,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
138,CDTETH,0.00000000,0.000,0.00000000,0.00005119,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
139,GXSBTC,0.00000000,0.000,0.00000000,0.00004581,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
140,GXSETH,0.00000000,0.000,0.00000000,0.00062460,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
141,NEOUSDT,0.23000000,2.889,8.03258712,7.96000000,8.19000000,111.48000000,8.19000000,2191.25000000,8.20000000,1371.40000000,7.96000000,8.21000000,7.84000000,306407.74000000,2461246.86500000,1674323697506,1674410097506,86753103,86768548,15446
142,NEOBNB,0.00040000,1.527,0.02645186,0.02620000,0.02660000,43.35000000,0.02650000,129.17000000,0.02660000,36.39000000,0.02620000,0.02690000,0.02610000,4328.67000000,114.50138500,1674323690062,1674410090062,3895069,3895419,351
143,POEBTC,0.00000000,0.000,0.00000000,0.00000005,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
144,POEETH,0.00000000,0.000,0.00000000,0.00000664,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
145,QSPBTC,0.00000000,0.000,0.00000000,0.00000076,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
146,QSPETH,0.00000000,0.000,0.00000000,0.00002249,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
147,QSPBNB,0.00000000,0.000,0.00000000,0.00052350,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
148,BTSBTC,0.00000001,2.128,0.00000047,0.00000047,0.00000048,23446.00000000,0.00000047,1907984.00000000,0.00000048,1585663.00000000,0.00000047,0.00000048,0.00000046,1782196.00000000,0.84057196,1674323698954,1674410098954,9990085,9990374,290
149,BTSETH,0.00000000,0.000,0.00000000,0.00009498,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
150,BTSBNB,0.00000000,0.000,0.00000000,0.00144800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
151,XZCBTC,0.00000000,0.000,0.00000000,0.00013550,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
152,XZCETH,0.00000000,0.000,0.00000000,0.00310000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
153,XZCBNB,0.00000000,0.000,0.00000000,0.26750000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
154,LSKBTC,0.00000072,1.812,0.00004009,0.00003973,0.00004045,8.20000000,0.00004030,459.50000000,0.00004046,526.50000000,0.00003973,0.00004081,0.00003950,50005.50000000,2.00485253,1674323697098,1674410097098,15414812,15415384,573
155,LSKETH,0.00000200,0.360,0.00056084,0.00055800,0.00055700,72.50000000,0.00055600,1087.60000000,0.00056000,364.90000000,0.00055500,0.00057100,0.00055400,17857.90000000,10.01550490,1674323696361,1674410096361,2754965,2755143,179
156,LSKBNB,0.00000000,0.000,0.00000000,0.06494000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
157,TNTBTC,0.00000000,0.000,0.00000000,0.00000261,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
158,TNTETH,0.00000000,0.000,0.00000000,0.00000920,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
159,FUELBTC,0.00000000,0.000,0.00000000,0.00000026,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
160,FUELETH,0.00000000,0.000,0.00000000,0.00002221,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
161,MANABTC,0.00000066,2.085,0.00003218,0.00003164,0.00003231,512.00000000,0.00003229,386.00000000,0.00003231,198.00000000,0.00003165,0.00003319,0.00003129,2926684.00000000,94.18858709,1674323686403,1674410086403,35886591,35905439,18849
162,MANAETH,0.00000180,0.406,0.00045039,0.00044460,0.00044550,27.00000000,0.00044640,674.00000000,0.00044720,348.00000000,0.00044370,0.00046440,0.00043770,170727.00000000,76.89362580,1674323697197,1674410097197,6571708,6572821,1114
163,BCDBTC,0.00000000,0.000,0.00000000,0.00001351,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
164,BCDETH,0.00000000,0.000,0.00000000,0.00251000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
165,DGDBTC,0.00000000,0.000,0.00000000,0.00393100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
166,DGDETH,0.00000000,0.000,0.00000000,0.19260000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
167,IOTABNB,0.00001900,2.606,0.00074535,0.00072500,0.00074800,493.00000000,0.00074000,1565.00000000,0.00074500,1125.00000000,0.00072900,0.00076100,0.00072400,76112.00000000,56.73010200,1674323698890,1674410098890,3178273,3178404,132
168,ADXBTC,0.00000010,1.634,0.00000618,0.00000611,0.00000622,702.00000000,0.00000621,16371.00000000,0.00000622,6318.00000000,0.00000612,0.00000627,0.00000609,2663118.00000000,16.45146598,1674323692418,1674410092418,13653243,13656022,2780
169,ADXETH,0.00000030,0.350,0.00008642,0.00008590,0.00008600,726.00000000,0.00008590,67.00000000,0.00008600,1556.00000000,0.00008570,0.00008780,0.00008520,708431.00000000,61.22025790,1674323686863,1674410086863,3418829,3420210,1382
170,ADXBNB,0.00000000,0.000,0.00000000,0.00492900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
171,ADABTC,0.00000043,2.649,0.00001637,0.00001622,0.00001666,995.60000000,0.00001666,24681.50000000,0.00001667,1790.10000000,0.00001623,0.00001694,0.00001597,28575009.40000000,467.84772964,1674323699100,1674410099100,117787556,117824337,36782
172,ADAETH,0.00000280,1.230,0.00023039,0.00022760,0.00023050,21.70000000,0.00023050,1157.10000000,0.00023060,1779.90000000,0.00022770,0.00023740,0.00022410,2939733.50000000,677.28350462,1674323696353,1674410096353,27575553,27581878,6326
173,PPTBTC,0.00000000,0.000,0.00000000,0.00001855,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
174,PPTETH,0.00000000,0.000,0.00000000,0.00141000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
175,CMTBTC,0.00000000,0.000,0.00000000,0.00000028,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
176,CMTETH,0.00000000,0.000,0.00000000,0.00000625,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
177,CMTBNB,0.00000000,0.000,0.00000000,0.00057700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
178,XLMBTC,0.00000012,3.046,0.00000400,0.00000393,0.00000406,252.00000000,0.00000405,201596.00000000,0.00000406,32769.00000000,0.00000394,0.00000409,0.00000393,12637893.00000000,50.56301613,1674323698654,1674410098654,54102393,54107312,4920
179,XLMETH,0.00000090,1.625,0.00005598,0.00005530,0.00005630,200.00000000,0.00005610,91.00000000,0.00005620,17096.00000000,0.00005540,0.00005710,0.00005500,378262.00000000,21.17322260,1674323661346,1674410061346,11061722,11062244,523
180,XLMBNB,0.00000210,0.699,0.00030340,0.00030000,0.00030270,995.00000000,0.00030130,334.00000000,0.00030190,4010.00000000,0.00030060,0.00030730,0.00029940,242082.00000000,73.44878990,1674323681471,1674410081471,4603087,4603387,301
181,CNDBTC,0.00000000,0.000,0.00000000,0.00000006,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
182,CNDETH,0.00000000,0.000,0.00000000,0.00002599,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
183,CNDBNB,0.00000000,0.000,0.00000000,0.00033990,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
184,LENDBTC,0.00000000,0.000,0.00000000,0.00004512,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
185,LENDETH,0.00000000,0.000,0.00000000,0.00137174,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
186,WABIBTC,-0.00000010,-1.923,0.00000516,0.00000519,0.00000510,1899.00000000,0.00000510,1283.00000000,0.00000511,1028.00000000,0.00000520,0.00000528,0.00000505,3193603.00000000,16.49135276,1674323689501,1674410089501,16168696,16171980,3285
187,WABIETH,0.00000000,0.000,0.00000000,0.00040308,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
188,WABIBNB,0.00000000,0.000,0.00000000,0.00024130,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
189,LTCETH,-0.00045000,-0.829,0.05447026,0.05428000,0.05386000,4.00000000,0.05383000,6.78900000,0.05387000,13.45100000,0.05431000,0.05496000,0.05384000,6148.93600000,334.93415014,1674323696467,1674410096467,14888932,14894331,5400
190,LTCUSDT,-0.50000000,-0.557,88.90820186,89.77000000,89.27000000,5.99400000,89.26000000,0.93500000,89.27000000,8.58400000,89.77000000,90.73000000,87.03000000,475909.70500000,42312276.12010000,1674323698958,1674410098958,270462730,270557621,94892
191,LTCBNB,-0.00660000,-2.231,0.29415331,0.29550000,0.28920000,0.28900000,0.28910000,2.18900000,0.28950000,1.17600000,0.29580000,0.29870000,0.28910000,2113.15900000,621.59271840,1674323694611,1674410094611,10337832,10339913,2082
192,TNBBTC,0.00000000,0.000,0.00000000,0.00000007,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
193,TNBETH,0.00000000,0.000,0.00000000,0.00000752,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
194,WAVESBTC,0.00000390,3.967,0.00009985,0.00009840,0.00010220,30.60000000,0.00010220,855.88000000,0.00010230,108.91000000,0.00009830,0.00010260,0.00009780,180302.93000000,18.00303681,1674323697078,1674410097078,44593206,44596904,3699
195,WAVESETH,0.00003600,2.609,0.00139637,0.00137400,0.00141600,24.87000000,0.00141100,127.90000000,0.00141900,184.43000000,0.00138000,0.00142600,0.00137300,25442.60000000,35.52719544,1674323671707,1674410071707,5591600,5591982,383
196,WAVESBNB,0.00012000,1.602,0.00752643,0.00750000,0.00761000,12.59000000,0.00758000,522.37000000,0.00763000,212.90000000,0.00749000,0.00765000,0.00739000,19098.25000000,143.74169340,1674323681258,1674410081258,2426540,2426780,241
197,GTOBTC,0.00000000,0.000,0.00000000,0.00000077,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
198,GTOETH,0.00000000,0.000,0.00000000,0.00003197,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
199,GTOBNB,0.00000000,0.000,0.00000000,0.00035200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
200,ICXBTC,0.00000031,3.621,0.00000865,0.00000854,0.00000887,304.00000000,0.00000886,42.00000000,0.00000887,169.00000000,0.00000856,0.00000892,0.00000851,350645.00000000,3.03446855,1674323692184,1674410092184,32407581,32408542,962
201,ICXETH,-0.00000310,-2.562,0.00012007,0.00012070,0.00011790,59.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00012100,0.00012120,0.00011750,20078.00000000,2.41066640,1672902019248,1672988419248,8004795,8004809,15
202,ICXBNB,0.00000000,0.000,0.00000000,0.00465400,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
203,OSTBTC,0.00000000,0.000,0.00000000,0.00000032,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
204,OSTETH,0.00000000,0.000,0.00000000,0.00000225,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
205,OSTBNB,0.00000000,0.000,0.00000000,0.00052500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
